keyword,cpe_vendor,cpe,cve
Android 8.1,flightradar24,cpe:2.3:a:flightradar24:flightradar24_flight_tracker:8.10.0:*:*:*:*:android:*:*,CVE-2021-43512
Android 8.1,flightradar24,cpe:2.3:a:flightradar24:flightradar24_flight_tracker:8.10.2:*:*:*:*:android:*:*,CVE-2021-43512
Android 8.1,flightradar24,cpe:2.3:a:flightradar24:flightradar24_flight_tracker:8.10.3:*:*:*:*:android:*:*,CVE-2021-43512
Android 8.1,flightradar24,cpe:2.3:a:flightradar24:flightradar24_flight_tracker:8.10.4:*:*:*:*:android:*:*,CVE-2021-43512
Android 8.1,linecorp,cpe:2.3:a:linecorp:line:8.1.1:*:*:*:*:android:*:*,CVE-2019-6010
Android 8.1,linecorp,cpe:2.3:a:linecorp:line:8.10.1:*:*:*:*:android:*:*,CVE-2019-6010
Android 8.1,linecorp,cpe:2.3:a:linecorp:line:8.10.2:*:*:*:*:android:*:*,CVE-2019-6010
Android 8.1,linecorp,cpe:2.3:a:linecorp:line:8.11.0:*:*:*:*:android:*:*,CVE-2019-6010
Android 8.1,linecorp,cpe:2.3:a:linecorp:line:8.12.2:*:*:*:*:android:*:*,CVE-2019-6010
Android 8.1,linecorp,cpe:2.3:a:linecorp:line:8.13.2:*:*:*:*:android:*:*,CVE-2019-6010
Android 8.1,linecorp,cpe:2.3:a:linecorp:line:8.13.3:*:*:*:*:android:*:*,CVE-2019-6010
Android 8.1,linecorp,cpe:2.3:a:linecorp:line:8.13.4:*:*:*:*:android:*:*,CVE-2019-6010
Android 8.1,linecorp,cpe:2.3:a:linecorp:line:8.14.1:*:*:*:*:android:*:*,CVE-2019-6010
Android 8.1,linecorp,cpe:2.3:a:linecorp:line:8.14.2:*:*:*:*:android:*:*,CVE-2019-6010
Android 8.1,linecorp,cpe:2.3:a:linecorp:line:8.14.3:*:*:*:*:android:*:*,CVE-2019-6010
Android 8.1,linecorp,cpe:2.3:a:linecorp:line:8.15.2:*:*:*:*:android:*:*,CVE-2019-6010
Android 8.1,linecorp,cpe:2.3:a:linecorp:line:8.15.3:*:*:*:*:android:*:*,CVE-2019-6010
Android 8.1,linecorp,cpe:2.3:a:linecorp:line:8.16.2:*:*:*:*:android:*:*,CVE-2019-6010
Android 8.1,linecorp,cpe:2.3:a:linecorp:line:8.16.3:*:*:*:*:android:*:*,CVE-2019-6010
Android 8.1,lookout,cpe:2.3:a:lookout:lookout_security_\&_antivirus:8.17:-:*:*:*:android:*:*,CVE-2013-3579
Android 8.1,microsoft,cpe:2.3:a:microsoft:remote_desktop:8.1.77:*:*:*:*:android:*:*,CVE-2023-28290
Android 8.1,microsoft,cpe:2.3:a:microsoft:remote_desktop:8.1.79:*:*:*:*:android:*:*,CVE-2023-28290
Android 8.1,microsoft,cpe:2.3:a:microsoft:remote_desktop:8.1.80:*:*:*:*:android:*:*,CVE-2023-28290
Android 8.1,mitel,cpe:2.3:a:mitel:micollab:8.1.2.1:*:*:*:*:android:*:*,CVE-2022-41326
Android 8.1,mitel,cpe:2.3:a:mitel:micollab:8.1.2.1:*:*:*:*:android:*:*,CVE-2022-36454
Android 8.1,mitel,cpe:2.3:a:mitel:micollab:8.1.2.1:*:*:*:*:android:*:*,CVE-2022-36451
Android 8.1,mitel,cpe:2.3:a:mitel:micollab:8.1.2.1:*:*:*:*:android:*:*,CVE-2019-19370
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:-:*:*:*:android:*:*,CVE-2023-39957
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:-:*:*:*:android:*:*,CVE-2023-22473
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:-:*:*:*:android:*:*,CVE-2022-41926
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:-:*:*:*:android:*:*,CVE-2022-39212
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:-:*:*:*:android:*:*,CVE-2022-35932
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:-:*:*:*:android:*:*,CVE-2022-24890
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:-:*:*:*:android:*:*,CVE-2022-24887
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:-:*:*:*:android:*:*,CVE-2021-41181
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:-:*:*:*:android:*:*,CVE-2021-41180
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:-:*:*:*:android:*:*,CVE-2021-39222
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:-:*:*:*:android:*:*,CVE-2021-32689
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:-:*:*:*:android:*:*,CVE-2021-32676
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:rc1:*:*:*:android:*:*,CVE-2023-39957
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:rc1:*:*:*:android:*:*,CVE-2023-22473
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:rc1:*:*:*:android:*:*,CVE-2022-41926
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:rc1:*:*:*:android:*:*,CVE-2022-39212
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:rc1:*:*:*:android:*:*,CVE-2022-35932
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:rc1:*:*:*:android:*:*,CVE-2022-24890
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:rc1:*:*:*:android:*:*,CVE-2022-24887
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:rc1:*:*:*:android:*:*,CVE-2021-41181
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:rc1:*:*:*:android:*:*,CVE-2021-41180
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:rc1:*:*:*:android:*:*,CVE-2021-39222
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:rc1:*:*:*:android:*:*,CVE-2021-32689
Android 8.1,nextcloud,cpe:2.3:a:nextcloud:talk:8.1.0:rc1:*:*:*:android:*:*,CVE-2021-32676
Android 8.1,tasks,cpe:2.3:a:tasks:tasks:8.1:*:*:*:*:android:*:*,CVE-2022-39349
Android 8.1,tasks,cpe:2.3:a:tasks:tasks:8.1:*:*:*:*:android:*:*,CVE-2020-22475
Android 8.1,tasks,cpe:2.3:a:tasks:tasks:8.10:*:*:*:*:android:*:*,CVE-2022-39349
Android 8.1,tasks,cpe:2.3:a:tasks:tasks:8.10:*:*:*:*:android:*:*,CVE-2020-22475
Android 8.1,tasks,cpe:2.3:a:tasks:tasks:8.11:*:*:*:*:android:*:*,CVE-2022-39349
Android 8.1,tasks,cpe:2.3:a:tasks:tasks:8.11:*:*:*:*:android:*:*,CVE-2020-22475
Android 8.1,telegram,cpe:2.3:a:telegram:telegram:8.1.1:*:*:*:*:android:*:*,CVE-2019-10044
Android 8.1,zulip,cpe:2.3:a:zulip:zulip:8.1.62:*:*:*:*:android:*:*,CVE-2022-35962
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-52160
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-45780
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-40101
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21398
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21397
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21396
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21395
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21394
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21393
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21392
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21391
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21390
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21389
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21388
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21387
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21385
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21384
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21383
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21382
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21381
Android 8.1,google,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*,CVE-2023-21380
