keyword,cpe_vendor,cpe,cve
Android 12.0,biebernoticias,cpe:2.3:a:biebernoticias:bieber_news_now:12.0.5:*:*:*:*:android:*:*,CVE-2014-7578
Android 12.0,changyou,cpe:2.3:a:changyou:dolphin:12.0.2:*:*:*:*:android:*:*,CVE-2017-17553
Android 12.0,changyou,cpe:2.3:a:changyou:dolphin:12.0.2:*:*:*:*:android:*:*,CVE-2017-17551
Android 12.0,framer,cpe:2.3:a:framer:framer_preview:12.0:*:*:*:*:android:*:*,CVE-2020-25203
Android 12.0,google,cpe:2.3:a:google:android_api:12.0:*:*:*:*:*:*:*,CVE-2012-6636
Android 12.0,hcltech,cpe:2.3:a:hcltech:verse:12.0.9:*:*:*:*:android:*:*,CVE-2020-4099
Android 12.0,opera,cpe:2.3:a:opera:opera_mini:12.0.1987.97260:*:*:*:*:android:*:*,CVE-2021-23253
Android 12.0,opera,cpe:2.3:a:opera:opera_mini:12.0.1987.98155:*:*:*:*:android:*:*,CVE-2021-23253
Android 12.0,opera,cpe:2.3:a:opera:opera_mobile:12.0:-:*:*:*:android:*:*,CVE-2012-5180
Android 12.0,"photo,video_locker-calculator_project","cpe:2.3:a:photo\,video_locker-calculator_project:photo\,video_locker-calculator:12.0:*:*:*:*:android:*:*",CVE-2017-18192
Android 12.0,"photo,video_locker-calculator_project","cpe:2.3:a:photo\,video_locker-calculator_project:photo\,video_locker-calculator:12.0:*:*:*:*:android:*:*",CVE-2017-16835
Android 12.0,tasks,cpe:2.3:a:tasks:tasks:12.0:*:*:*:*:android:*:*,CVE-2022-39349
Android 12.0,zulip,cpe:2.3:a:zulip:zulip:12.0.80:*:*:*:*:android:*:*,CVE-2022-35962
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-52160
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2024-20016
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2024-20015
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2024-20013
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2024-20012
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2024-20011
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2024-20010
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2024-20009
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2024-20007
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2024-20002
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2024-20001
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48359
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48358
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48357
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48356
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48355
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48354
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48353
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48352
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48351
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48350
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48349
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48348
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48347
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48346
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48345
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48344
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48343
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48342
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48341
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48340
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-48339
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-32891
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-32889
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-32885
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-32884
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-32883
Android 12.0,google,cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*,CVE-2023-32882
