keyword,cpe_vendor,cpe,cve
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g:-:*:*:*:*:*:*:*,CVE-2023-33021
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g:-:*:*:*:*:*:*:*,CVE-2023-28584
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g:-:*:*:*:*:*:*:*,CVE-2023-28567
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g:-:*:*:*:*:*:*:*,CVE-2023-28565
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g:-:*:*:*:*:*:*:*,CVE-2023-28564
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g:-:*:*:*:*:*:*:*,CVE-2023-28542
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g:-:*:*:*:*:*:*:*,CVE-2023-24854
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g:-:*:*:*:*:*:*:*,CVE-2023-24851
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g:-:*:*:*:*:*:*:*,CVE-2023-22667
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g:-:*:*:*:*:*:*:*,CVE-2023-22387
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g:-:*:*:*:*:*:*:*,CVE-2023-22386
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g:-:*:*:*:*:*:*:*,CVE-2023-21672
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g:-:*:*:*:*:*:*:*,CVE-2023-21631
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g:-:*:*:*:*:*:*:*,CVE-2023-21629
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23380
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23373
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23372
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-23368
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21469
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21465
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21462
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2024-21461
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43536
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43533
snapdragon 680 4g,qualcomm,cpe:2.3:h:qualcomm:snapdragon_680_4g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-43522
