keyword,cpe_vendor,cpe,cve
qualcomm sdm450,qualcomm,cpe:2.3:h:qualcomm:sdm450:-:*:*:*:*:*:*:*,CVE-2022-40521
qualcomm sdm450,qualcomm,cpe:2.3:h:qualcomm:sdm450:-:*:*:*:*:*:*:*,CVE-2022-33264
qualcomm sdm450,qualcomm,cpe:2.3:h:qualcomm:sdm450:-:*:*:*:*:*:*:*,CVE-2022-22076
qualcomm sdm450,qualcomm,cpe:2.3:h:qualcomm:sdm450:-:*:*:*:*:*:*:*,CVE-2022-40504
qualcomm sdm450,qualcomm,cpe:2.3:h:qualcomm:sdm450:-:*:*:*:*:*:*:*,CVE-2023-21666
qualcomm sdm450,qualcomm,cpe:2.3:h:qualcomm:sdm450:-:*:*:*:*:*:*:*,CVE-2023-21665
qualcomm sdm450,qualcomm,cpe:2.3:h:qualcomm:sdm450:-:*:*:*:*:*:*:*,CVE-2022-40532
qualcomm sdm450,qualcomm,cpe:2.3:h:qualcomm:sdm450:-:*:*:*:*:*:*:*,CVE-2022-33302
qualcomm sdm450,qualcomm,cpe:2.3:h:qualcomm:sdm450:-:*:*:*:*:*:*:*,CVE-2022-33289
qualcomm sdm450,qualcomm,cpe:2.3:h:qualcomm:sdm450:-:*:*:*:*:*:*:*,CVE-2020-3639
qualcomm sdm450,qualcomm,cpe:2.3:h:qualcomm:sdm450:-:*:*:*:*:*:*:*,CVE-2020-11196
qualcomm sdm450,qualcomm,cpe:2.3:h:qualcomm:sdm450:-:*:*:*:*:*:*:*,CVE-2020-11193
qualcomm sdm450,qualcomm,cpe:2.3:h:qualcomm:sdm450:-:*:*:*:*:*:*:*,CVE-2020-11168
qualcomm sdm450,qualcomm,cpe:2.3:h:qualcomm:sdm450:-:*:*:*:*:*:*:*,CVE-2020-11123
qualcomm sdm450,qualcomm,cpe:2.3:h:qualcomm:sdm450:-:*:*:*:*:*:*:*,CVE-2020-3703
