keyword,cpe_vendor,cpe,cve
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2023-20819
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-21773
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-21744
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-20083
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-21758
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-21755
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-21749
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-20093
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-20084
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-20072
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-20070
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-20067
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-20052
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-20053
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-20051
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-20040
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-20037
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-20036
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-20031
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-20019
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2022-20012
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2021-0674
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2021-0675
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2021-0672
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2021-0612
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2021-0611
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2021-0610
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2021-0425
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2021-0424
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2021-0423
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2021-0422
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2021-0421
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755:-:*:*:*:*:*:*:*,CVE-2018-21089
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755s:-:*:*:*:*:*:*:*,CVE-2022-26447
Mediatek MT6755,mediatek,cpe:2.3:h:mediatek:mt6755s:-:*:*:*:*:*:*:*,CVE-2022-21773
