keyword,cpe_vendor,cpe,cve
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-33087
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-33080
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-33079
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-33063
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-33054
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-33022
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-33018
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-33017
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-33074
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-33059
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-33055
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-33031
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-33035
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-33029
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-28560
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-33275
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-28555
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-21659
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-21657
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-21656
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-21628
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-40533
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-40529
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-40523
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-40521
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-40507
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-33264
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-22076
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-40504
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-21666
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2023-21665
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-33305
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-33292
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-40532
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-40503
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-33302
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-33289
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2022-33231
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-35117
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-35106
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-35105
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-35103
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-35088
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30333
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30331
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-1950
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-1942
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-35077
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-35069
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-35068
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30325
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30324
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30318
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30317
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30353
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30330
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30319
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30314
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30313
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30311
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30307
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30300
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30285
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30351
Qualcomm SM6225,qualcomm,cpe:2.3:h:qualcomm:sm6225:-:*:*:*:*:*:*:*,CVE-2021-30348
