model,csc,csc_code,device_id,carrier_country,country,carrier,region,subregion,build_number,android_version,release_date,security_patch_level,device,model_url
SM-X218U,ATT,028554240115,SM-X218U/ATT, USA (AT&T),USA,AT&T,Americas,Northern America,X218USQS1BXD9,U(Android 14),2024-05-15,2024-03-01,Galaxy Tab A9+ 5G ,https://doc.samsungmobile.com/SM-X218U/028554240115/eng.html
SM-X218U,ATT,028554240115,SM-X218U/ATT, USA (AT&T),USA,AT&T,Americas,Northern America,X218USQS1BXD1,U(Android 14),2024-04-16,2024-02-01,Galaxy Tab A9+ 5G ,https://doc.samsungmobile.com/SM-X218U/028554240115/eng.html
SM-X218U,ATT,028554240115,SM-X218U/ATT, USA (AT&T),USA,AT&T,Americas,Northern America,X218USQS1BXC3,U(Android 14),2024-03-23,2024-02-01,Galaxy Tab A9+ 5G ,https://doc.samsungmobile.com/SM-X218U/028554240115/eng.html
SM-X218U,ATT,028554240115,SM-X218U/ATT, USA (AT&T),USA,AT&T,Americas,Northern America,X218USQU1BXB5,U(Android 14),2024-02-23,2023-12-01,Galaxy Tab A9+ 5G ,https://doc.samsungmobile.com/SM-X218U/028554240115/eng.html
SM-X218U,ATT,028554240115,SM-X218U/ATT, USA (AT&T),USA,AT&T,Americas,Northern America,X218USQS1AXA1,T(Android 13),2024-01-15,2023-11-01,Galaxy Tab A9+ 5G ,https://doc.samsungmobile.com/SM-X218U/028554240115/eng.html
SM-X218U,BMC,028612240129,SM-X218U/BMC, Canada (Bell Mobile),Canada,Bell Mobile,Americas,Northern America,X218UVLS1BXE3,U(Android 14),2024-05-31,2024-03-01,Galaxy Tab A9+ 5G ,https://doc.samsungmobile.com/SM-X218U/028612240129/eng.html
SM-X218U,BMC,028612240129,SM-X218U/BMC, Canada (Bell Mobile),Canada,Bell Mobile,Americas,Northern America,X218UVLS1BXD1,U(Android 14),2024-04-19,2024-02-01,Galaxy Tab A9+ 5G ,https://doc.samsungmobile.com/SM-X218U/028612240129/eng.html
SM-X218U,BMC,028612240129,SM-X218U/BMC, Canada (Bell Mobile),Canada,Bell Mobile,Americas,Northern America,X218UVLU1BXB3,U(Android 14),2024-03-12,2023-12-01,Galaxy Tab A9+ 5G ,https://doc.samsungmobile.com/SM-X218U/028612240129/eng.html
SM-X218U,BMC,028612240129,SM-X218U/BMC, Canada (Bell Mobile),Canada,Bell Mobile,Americas,Northern America,X218UVLS1AXA1,T(Android 13),2024-01-29,2023-11-01,Galaxy Tab A9+ 5G ,https://doc.samsungmobile.com/SM-X218U/028612240129/eng.html
SM-X218U,CHA,028560240119,SM-X218U/CHA, USA (Spectrum Mobile),USA,Spectrum Mobile,Americas,Northern America,X218USQS1BXD9,U(Android 14),2024-05-16,2024-03-01,Galaxy Tab A9+ 5G ,https://doc.samsungmobile.com/SM-X218U/028560240119/eng.html
SM-X218U,CHA,028560240119,SM-X218U/CHA, USA (Spectrum Mobile),USA,Spectrum Mobile,Americas,Northern America,X218USQS1BXD1,U(Android 14),2024-04-18,2024-02-01,Galaxy Tab A9+ 5G ,https://doc.samsungmobile.com/SM-X218U/028560240119/eng.html
SM-X218U,CHA,028560240119,SM-X218U/CHA, USA (Spectrum Mobile),USA,Spectrum Mobile,Americas,Northern America,X218USQU1BXB5,U(Android 14),2024-02-29,2023-12-01,Galaxy Tab A9+ 5G ,https://doc.samsungmobile.com/SM-X218U/028560240119/eng.html
SM-X218U,CHA,028560240119,SM-X218U/CHA, USA (Spectrum Mobile),USA,Spectrum Mobile,Americas,Northern America,X218USQS1AXA1,T(Android 13),2024-01-18,2023-11-01,Galaxy Tab A9+ 5G ,https://doc.samsungmobile.com/SM-X218U/028560240119/eng.html
