model,csc,csc_code,device_id,carrier_country,country,carrier,region,subregion,build_number,android_version,release_date,security_patch_level,device,model_url
SM-T978U,SPR,014539200918,SM-T978U/SPR, USA (Sprint),USA,Sprint,Americas,Northern America,T978USQS8DXE1,T(Android 13),2024-06-01,2024-05-01,Galaxy Tab S7+ 5G ,https://doc.samsungmobile.com/SM-T978U/014539200918/eng.html
SM-T978U,SPR,014539200918,SM-T978U/SPR, USA (Sprint),USA,Sprint,Americas,Northern America,T978USQS7DXD1,T(Android 13),2024-04-26,2024-04-01,Galaxy Tab S7+ 5G ,https://doc.samsungmobile.com/SM-T978U/014539200918/eng.html
SM-T978U,SPR,014539200918,SM-T978U/SPR, USA (Sprint),USA,Sprint,Americas,Northern America,T978USQS6DXA2,T(Android 13),2024-01-22,2024-01-01,Galaxy Tab S7+ 5G ,https://doc.samsungmobile.com/SM-T978U/014539200918/eng.html
SM-T978U,SPR,014539200918,SM-T978U/SPR, USA (Sprint),USA,Sprint,Americas,Northern America,T978USQS5DWJ2,T(Android 13),2023-10-23,2023-10-01,Galaxy Tab S7+ 5G ,https://doc.samsungmobile.com/SM-T978U/014539200918/eng.html
SM-T978U,SPR,014539200918,SM-T978U/SPR, USA (Sprint),USA,Sprint,Americas,Northern America,T978USQU5DWH3,T(Android 13),2023-09-06,2023-07-01,Galaxy Tab S7+ 5G ,https://doc.samsungmobile.com/SM-T978U/014539200918/eng.html
SM-T978U,SPR,014539200918,SM-T978U/SPR, USA (Sprint),USA,Sprint,Americas,Northern America,T978USQS5DWG5,T(Android 13),2023-08-17,2023-07-01,Galaxy Tab S7+ 5G ,https://doc.samsungmobile.com/SM-T978U/014539200918/eng.html
SM-T978U,SPR,014539200918,SM-T978U/SPR, USA (Sprint),USA,Sprint,Americas,Northern America,T978USQU3DWE3,T(Android 13),2023-05-30,2023-05-01,Galaxy Tab S7+ 5G ,https://doc.samsungmobile.com/SM-T978U/014539200918/eng.html
SM-T978U,SPR,014539200918,SM-T978U/SPR, USA (Sprint),USA,Sprint,Americas,Northern America,T978USQU2DWB3,T(Android 13),2023-03-13,2023-02-01,Galaxy Tab S7+ 5G ,https://doc.samsungmobile.com/SM-T978U/014539200918/eng.html
SM-T978U,SPR,014539200918,SM-T978U/SPR, USA (Sprint),USA,Sprint,Americas,Northern America,T978USQU2DWA2,T(Android 13),2023-02-14,2022-12-01,Galaxy Tab S7+ 5G ,https://doc.samsungmobile.com/SM-T978U/014539200918/eng.html
SM-T978U,SPR,014539200918,SM-T978U/SPR, USA (Sprint),USA,Sprint,Americas,Northern America,T978USQS2CVL5,S(Android 12),2023-01-18,2022-12-01,Galaxy Tab S7+ 5G ,https://doc.samsungmobile.com/SM-T978U/014539200918/eng.html
