model,csc,csc_code,device_id,carrier_country,country,carrier,region,subregion,build_number,android_version,release_date,security_patch_level,device,model_url
SM-X816B,ACR,027782230912,SM-X816B/ACR, Saudi Arabia,Saudi Arabia,No-carrier,Asia,Western Asia,X816BXXS3BXE1,U(Android 14),2024-05-22,2024-05-01,Galaxy Tab S9+ 5G ,https://doc.samsungmobile.com/SM-X816B/027782230912/eng.html
SM-X816B,ACR,027782230912,SM-X816B/ACR, Saudi Arabia,Saudi Arabia,No-carrier,Asia,Western Asia,X816BXXS2BXD2,U(Android 14),2024-04-16,2024-04-01,Galaxy Tab S9+ 5G ,https://doc.samsungmobile.com/SM-X816B/027782230912/eng.html
SM-X816B,ACR,027782230912,SM-X816B/ACR, Saudi Arabia,Saudi Arabia,No-carrier,Asia,Western Asia,X816BXXU2BXC9,U(Android 14),2024-04-04,2024-03-01,Galaxy Tab S9+ 5G ,https://doc.samsungmobile.com/SM-X816B/027782230912/eng.html
SM-X816B,ACR,027782230912,SM-X816B/ACR, Saudi Arabia,Saudi Arabia,No-carrier,Asia,Western Asia,X816BXXU1BWL1,U(Android 14),2024-02-21,2023-11-01,Galaxy Tab S9+ 5G ,https://doc.samsungmobile.com/SM-X816B/027782230912/eng.html
SM-X816B,ACR,027782230912,SM-X816B/ACR, Saudi Arabia,Saudi Arabia,No-carrier,Asia,Western Asia,X816BXXU1AWHA,T(Android 13),2023-09-11,2023-08-01,Galaxy Tab S9+ 5G ,https://doc.samsungmobile.com/SM-X816B/027782230912/eng.html
SM-X816B,AFR,027775230912,SM-X816B/AFR, Kenya,Kenya,No-carrier,Africa,Sub-Saharan Africa,X816BXXS3BXE1,U(Android 14),2024-05-22,2024-05-01,Galaxy Tab S9+ 5G ,https://doc.samsungmobile.com/SM-X816B/027775230912/eng.html
SM-X816B,AFR,027775230912,SM-X816B/AFR, Kenya,Kenya,No-carrier,Africa,Sub-Saharan Africa,X816BXXS2BXD2,U(Android 14),2024-04-16,2024-04-01,Galaxy Tab S9+ 5G ,https://doc.samsungmobile.com/SM-X816B/027775230912/eng.html
SM-X816B,AFR,027775230912,SM-X816B/AFR, Kenya,Kenya,No-carrier,Africa,Sub-Saharan Africa,X816BXXU2BXC9,U(Android 14),2024-04-04,2024-03-01,Galaxy Tab S9+ 5G ,https://doc.samsungmobile.com/SM-X816B/027775230912/eng.html
SM-X816B,AFR,027775230912,SM-X816B/AFR, Kenya,Kenya,No-carrier,Africa,Sub-Saharan Africa,X816BXXU1BWL1,U(Android 14),2024-02-21,2023-11-01,Galaxy Tab S9+ 5G ,https://doc.samsungmobile.com/SM-X816B/027775230912/eng.html
SM-X816B,AFR,027775230912,SM-X816B/AFR, Kenya,Kenya,No-carrier,Africa,Sub-Saharan Africa,X816BXXU1AWHA,T(Android 13),2023-09-11,2023-08-01,Galaxy Tab S9+ 5G ,https://doc.samsungmobile.com/SM-X816B/027775230912/eng.html
